,index,year,exporter,importer,product,value,quantity
17021,10142576,2022,GBR,GTM,850710,22.565,2.816
17022,10142577,2022,GBR,GTM,850720,2.37,0.194
17023,10143131,2022,GBR,GIN,850710,4.326,0.522
17024,10143967,2022,GBR,GUY,850710,6.343,0.127
17025,10143968,2022,GBR,GUY,850720,71.369,7.921
17026,10144456,2022,GBR,HND,780419,5.628,0.138
17027,10146682,2022,GBR,HKG,780110,7.034,2.978
17028,10146683,2022,GBR,HKG,780199,27.201,1.475
17029,10146684,2022,GBR,HKG,780200,705.39,227.985
17030,10146685,2022,GBR,HKG,780419,32.679,11.702
17031,10146686,2022,GBR,HKG,780600,16.322,2.263
17032,10147174,2022,GBR,HKG,850710,600.918,66.348
17033,10147175,2022,GBR,HKG,850720,666.521,116.57
17034,10148665,2022,GBR,HUN,381111,0.108,0.001
17035,10150083,2022,GBR,HUN,780110,10.036,1.95
17036,10150084,2022,GBR,HUN,780419,9.793,0.355
17037,10150085,2022,GBR,HUN,780420,13.412,0.49
17038,10150086,2022,GBR,HUN,780600,126.994,4.932
17039,10150658,2022,GBR,HUN,850710,42.647,6.551
17040,10150659,2022,GBR,HUN,850720,296.468,70.655
17041,10151828,2022,GBR,ISL,282490,0.011,0.005
17042,10152154,2022,GBR,ISL,381111,3.531,0.051
17043,10153512,2022,GBR,ISL,780419,0.142,0.004
17044,10153513,2022,GBR,ISL,780420,0.023,0.008
17045,10153514,2022,GBR,ISL,780600,71.882,7.838
17046,10154043,2022,GBR,ISL,850710,7.204,7.708
17047,10154044,2022,GBR,ISL,850720,53.764,8.2
17048,10154918,2022,GBR,IDN,260700,0.002,0.001
17049,10156247,2022,GBR,IDN,721020,6.37,0.036
17050,10156471,2022,GBR,IDN,780420,0.452,0.003
17051,10156472,2022,GBR,IDN,780600,0.35,0.013
17052,10156976,2022,GBR,IDN,850710,43.31,2.796
17053,10156977,2022,GBR,IDN,850720,29.64,3.639
17054,10157904,2022,GBR,IRN,850710,3.42,0.01
17055,10158557,2022,GBR,IRQ,780200,51.081,13.44
17056,10158854,2022,GBR,IRQ,850720,205.271,56.516
17057,10160079,2022,GBR,IRL,260700,17.841,5.585
17058,10160195,2022,GBR,IRL,282410,0.238,0.095
17059,10160196,2022,GBR,IRL,282490,4.982,0.754
17060,10160863,2022,GBR,IRL,381111,33.798,0.233
17061,10162531,2022,GBR,IRL,721020,0.025,0.013
17062,10162856,2022,GBR,IRL,780110,9394.058,4019.702
17063,10162857,2022,GBR,IRL,780191,0.515,0.234
17064,10162858,2022,GBR,IRL,780199,452.669,83.226
17065,10162859,2022,GBR,IRL,780200,24256.91,12391.549
17066,10162860,2022,GBR,IRL,780411,84.765,9.361
17067,10162861,2022,GBR,IRL,780419,1202.803,410.161
17068,10162862,2022,GBR,IRL,780420,33.553,9.263
17069,10162863,2022,GBR,IRL,780600,314.549,104.281
17070,10163598,2022,GBR,IRL,850710,17055.853,5022.704
17071,10163599,2022,GBR,IRL,850720,25844.289,6363.926
17072,10166370,2022,GBR,ISR,780199,15.401,0.423
17073,10166371,2022,GBR,ISR,780419,105.807,23.072
17074,10166372,2022,GBR,ISR,780600,77.719,1.112
17075,10166936,2022,GBR,ISR,850710,120.831,8.655
17076,10166937,2022,GBR,ISR,850720,1671.293,295.71
17077,10168142,2022,GBR,ITA,282410,14.218,0.021
17078,10168143,2022,GBR,ITA,282490,14.736,
17079,10170335,2022,GBR,ITA,780110,23261.354,10725.144
17080,10170336,2022,GBR,ITA,780191,1263.346,456.851
17081,10170337,2022,GBR,ITA,780199,31648.908,13042.01
17082,10170338,2022,GBR,ITA,780419,120.539,16.782
17083,10170339,2022,GBR,ITA,780600,20.181,0.086
17084,10171010,2022,GBR,ITA,850710,1965.295,301.225
17085,10171011,2022,GBR,ITA,850720,5879.705,1507.053
17086,10172099,2022,GBR,CIV,780600,4.885,0.007
17087,10172339,2022,GBR,CIV,850710,3.679,0.418
17088,10172340,2022,GBR,CIV,850720,21.119,1.894
17089,10173486,2022,GBR,JAM,780110,3.393,0.14
17090,10173487,2022,GBR,JAM,780419,8.978,3.0
17091,10173488,2022,GBR,JAM,780600,0.169,0.001
17092,10173892,2022,GBR,JAM,850710,12.414,1.77
17093,10173893,2022,GBR,JAM,850720,5.563,1.412
17094,10176438,2022,GBR,JPN,780199,932.931,124.125
17095,10176439,2022,GBR,JPN,780411,28.922,1.485
17096,10176440,2022,GBR,JPN,780419,146.954,3.224
17097,10176441,2022,GBR,JPN,780600,11.152,3.107
17098,10177002,2022,GBR,JPN,850710,436.943,4.035
17099,10177003,2022,GBR,JPN,850720,4981.862,1198.84
17100,10178863,2022,GBR,KAZ,780199,0.811,0.07
17101,10178864,2022,GBR,KAZ,780411,2.158,0.112
17102,10178865,2022,GBR,KAZ,780419,15.094,1.392
17103,10178866,2022,GBR,KAZ,780600,1.517,0.039
17104,10179248,2022,GBR,KAZ,850710,8.405,1.304
17105,10179249,2022,GBR,KAZ,850720,189.991,22.119
17106,10181002,2022,GBR,JOR,850710,15.045,1.67
17107,10181003,2022,GBR,JOR,850720,497.139,110.84
17108,10183485,2022,GBR,KEN,850710,10.978,0.774
17109,10183486,2022,GBR,KEN,850720,25.415,1.125
17110,10184542,2022,GBR,KOR,282490,0.028,
17111,10185062,2022,GBR,KOR,381111,4760.119,77.5
17112,10186495,2022,GBR,KOR,780110,75.16,38.252
17113,10186496,2022,GBR,KOR,780411,0.118,
17114,10186497,2022,GBR,KOR,780419,24.504,3.248
17115,10186498,2022,GBR,KOR,780600,19.641,3.575
17116,10187068,2022,GBR,KOR,850710,814.841,15.517
17117,10187069,2022,GBR,KOR,850720,300.405,3.889
17118,10189341,2022,GBR,KWT,780419,1462.142,546.384
17119,10189342,2022,GBR,KWT,780600,0.837,
17120,10189762,2022,GBR,KWT,850710,19.354,6.193
17121,10189763,2022,GBR,KWT,850720,347.047,91.502
17122,10190379,2022,GBR,KGZ,282410,6.638,1.2
17123,10190822,2022,GBR,KGZ,850710,1.678,0.172
17124,10191197,2022,GBR,LAO,850710,19.004,2.897
17125,10192133,2022,GBR,LBN,850710,140.85,19.487
17126,10192134,2022,GBR,LBN,850720,3812.662,942.847
17127,10193989,2022,GBR,LVA,780419,1.507,0.419
17128,10194411,2022,GBR,LVA,850710,29.445,4.563
17129,10194412,2022,GBR,LVA,850720,23.712,3.753
17130,10195085,2022,GBR,LBR,780199,1577.19,684.32
17131,10195145,2022,GBR,LBR,850720,282.396,37.902
17132,10195917,2022,GBR,LBY,850710,17.498,2.754
17133,10195918,2022,GBR,LBY,850720,233.482,31.897
17134,10198014,2022,GBR,LTU,780419,12.484,1.731
17135,10198015,2022,GBR,LTU,780600,56.659,13.743
17136,10198521,2022,GBR,LTU,850710,41.703,1.566
17137,10198522,2022,GBR,LTU,850720,277.914,40.16
17138,10201123,2022,GBR,LUX,850710,10.625,0.273
17139,10201124,2022,GBR,LUX,850720,3406.08,363.612
17140,10202669,2022,GBR,MAC,850710,1.24,0.443
17141,10202670,2022,GBR,MAC,850720,22.799,1.081
17142,10203597,2022,GBR,MDG,850710,2.675,0.089
17143,10203598,2022,GBR,MDG,850720,8.759,0.639
17144,10204805,2022,GBR,MYS,381111,21.07,1.53
17145,10205663,2022,GBR,MYS,721020,2.588,4.97
17146,10205898,2022,GBR,MYS,780200,87.85,73.068
17147,10205899,2022,GBR,MYS,780419,1446.545,190.411
17148,10205900,2022,GBR,MYS,780420,22.879,0.175
17149,10205901,2022,GBR,MYS,780600,3.424,0.362
17150,10206432,2022,GBR,MYS,850710,73.689,10.586
17151,10206433,2022,GBR,MYS,850720,142.294,18.987
17152,10208286,2022,GBR,MDV,850710,26.26,4.612
17153,10208287,2022,GBR,MDV,850720,2.714,0.066
17154,10208864,2022,GBR,MLI,850710,1.601,0.12
17155,10208865,2022,GBR,MLI,850720,14.314,0.037
17156,10211331,2022,GBR,MLT,780110,0.006,0.001
17157,10211332,2022,GBR,MLT,780199,0.28,0.016
17158,10211333,2022,GBR,MLT,780200,0.312,0.026
17159,10211334,2022,GBR,MLT,780419,5.434,2.069
17160,10211335,2022,GBR,MLT,780600,1.206,0.001
17161,10211879,2022,GBR,MLT,850710,191.567,46.89
17162,10211880,2022,GBR,MLT,850720,138.825,12.634
17163,10212940,2022,GBR,MRT,850720,70.773,9.908
17164,10214247,2022,GBR,MUS,780600,28.26,9.116
17165,10214619,2022,GBR,MUS,850710,10.083,3.724
17166,10214620,2022,GBR,MUS,850720,18.47,4.084
17167,10216679,2022,GBR,MEX,850710,232.011,32.82
17168,10216680,2022,GBR,MEX,850720,77.701,11.895
17169,10218532,2022,GBR,S19,780200,412.234,77.262
17170,10218533,2022,GBR,S19,780419,2.463,0.008
17171,10218967,2022,GBR,S19,850710,1105.91,214.409
17172,10218968,2022,GBR,S19,850720,196.139,47.107
17173,10219164,2022,GBR,S19,854911,16.793,
17174,10220203,2022,GBR,MNG,850720,9.392,1.321
17175,10220831,2022,GBR,MDA,850710,7.304,1.297
17176,10220832,2022,GBR,MDA,850720,14.175,2.952
17177,10221804,2022,GBR,MNE,850710,7.25,1.198
17178,10221805,2022,GBR,MNE,850720,34.422,9.395
17179,10223584,2022,GBR,MAR,780419,1.783,0.104
17180,10224010,2022,GBR,MAR,850710,63.269,4.715
17181,10224011,2022,GBR,MAR,850720,179.291,47.334
17182,10224805,2022,GBR,MOZ,850720,160.499,19.318
17183,10226404,2022,GBR,OMN,780600,0.378,
17184,10226823,2022,GBR,OMN,850710,11.576,0.929
17185,10226824,2022,GBR,OMN,850720,315.778,65.56
17186,10228086,2022,GBR,NAM,780600,0.544,0.01
17187,10228418,2022,GBR,NAM,850710,0.441,0.03
17188,10228419,2022,GBR,NAM,850720,1.03,0.023
17189,10230790,2022,GBR,NLD,260700,20.904,30.98
17190,10230913,2022,GBR,NLD,282410,95.616,13.757
17191,10230914,2022,GBR,NLD,282490,0.003,
17192,10231591,2022,GBR,NLD,381111,5839.922,135.091
17193,10233234,2022,GBR,NLD,721020,0.795,0.003
17194,10233562,2022,GBR,NLD,780110,179.635,118.006
17195,10233563,2022,GBR,NLD,780191,0.143,0.064
17196,10233564,2022,GBR,NLD,780199,119.634,46.903
17197,10233565,2022,GBR,NLD,780200,27.401,27.279
17198,10233566,2022,GBR,NLD,780419,8955.482,3698.664
17199,10233567,2022,GBR,NLD,780420,390.549,59.252
17200,10233568,2022,GBR,NLD,780600,1972.067,456.593
17201,10234303,2022,GBR,NLD,850710,3307.237,851.52
17202,10234304,2022,GBR,NLD,850720,5358.987,722.886
17203,10234540,2022,GBR,NLD,854911,0.412,0.523
17204,10235245,2022,GBR,CUW,850720,1.486,0.133
17205,10235425,2022,GBR,ABW,850710,2.278,0.406
17206,10235426,2022,GBR,ABW,850720,62.084,1.496
17207,10235997,2022,GBR,NCL,850710,8.146,1.167
17208,10236818,2022,GBR,NZL,381111,0.637,0.018
17209,10238140,2022,GBR,NZL,780411,0.052,0.002
17210,10238141,2022,GBR,NZL,780419,35.688,12.023
17211,10238142,2022,GBR,NZL,780600,2.608,0.904
17212,10238685,2022,GBR,NZL,850710,88.061,6.828
17213,10238686,2022,GBR,NZL,850720,39.885,31.25
17214,10239971,2022,GBR,NIC,850720,0.109,0.005
17215,10240289,2022,GBR,NER,780600,16.024,0.002
17216,10240380,2022,GBR,NER,850710,6.498,13.25
17217,10240381,2022,GBR,NER,850720,9.29,0.093
17218,10240791,2022,GBR,NGA,282490,9.819,0.847
17219,10241913,2022,GBR,NGA,721020,1.666,0.484
17220,10242106,2022,GBR,NGA,780600,0.305,0.001
17221,10242662,2022,GBR,NGA,850710,58.932,6.804
17222,10242663,2022,GBR,NGA,850720,215.738,23.858
17223,10244275,2022,GBR,NOR,381111,0.643,0.008
17224,10245912,2022,GBR,NOR,780110,20.438,77.732
17225,10245913,2022,GBR,NOR,780199,25623.249,8751.825
17226,10245914,2022,GBR,NOR,780411,12.599,0.007
17227,10245915,2022,GBR,NOR,780419,105.563,29.117
17228,10245916,2022,GBR,NOR,780420,1.136,0.193
17229,10245917,2022,GBR,NOR,780600,22.818,1.462
17230,10246561,2022,GBR,NOR,850710,109.153,16.169
17231,10246562,2022,GBR,NOR,850720,540.197,151.583
17232,10246794,2022,GBR,NOR,854911,0.603,
17233,10248702,2022,GBR,PAK,721020,277.452,125.26
17234,10248854,2022,GBR,PAK,780200,1319.801,1399.492
17235,10249335,2022,GBR,PAK,850710,35.044,4.405
17236,10249336,2022,GBR,PAK,850720,255.023,43.031
17237,10250343,2022,GBR,PAN,780600,0.663,1.2
17238,10250554,2022,GBR,PAN,850710,13.811,0.85
17239,10250555,2022,GBR,PAN,850720,3.076,0.028
17240,10251781,2022,GBR,PRY,850710,45.978,8.61
17241,10251782,2022,GBR,PRY,850720,16.087,5.079
17242,10252957,2022,GBR,PER,780419,0.078,0.001
17243,10253343,2022,GBR,PER,850710,4.222,0.671
17244,10253344,2022,GBR,PER,850720,17.667,4.987
17245,10254654,2022,GBR,PHL,780110,10.502,0.12
17246,10254655,2022,GBR,PHL,780200,18.599,18.18
17247,10254983,2022,GBR,PHL,850710,109.904,10.199
17248,10254984,2022,GBR,PHL,850720,198.125,30.942
17249,10256549,2022,GBR,POL,381111,580.735,12.395
17250,10258195,2022,GBR,POL,780110,14925.533,6098.432
17251,10258196,2022,GBR,POL,780191,7429.74,3040.385
17252,10258197,2022,GBR,POL,780199,1398.392,520.73
17253,10258198,2022,GBR,POL,780200,313.12,210.875
17254,10258199,2022,GBR,POL,780411,2.399,0.054
17255,10258200,2022,GBR,POL,780419,225.958,22.038
17256,10258201,2022,GBR,POL,780600,10.013,2.943
17257,10258867,2022,GBR,POL,850710,587.36,223.214
17258,10258868,2022,GBR,POL,850720,1465.999,263.309
17259,10259093,2022,GBR,POL,854911,3071.563,
17260,10260439,2022,GBR,PRT,381111,1.437,0.093
17261,10262101,2022,GBR,PRT,780110,21654.107,7325.91
17262,10262102,2022,GBR,PRT,780200,12728.472,8906.849
17263,10262103,2022,GBR,PRT,780419,6.147,0.237
17264,10262104,2022,GBR,PRT,780600,11.228,2.902
17265,10262707,2022,GBR,PRT,850710,24.038,2.566
17266,10262708,2022,GBR,PRT,850720,625.226,99.421
17267,10265032,2022,GBR,QAT,780199,6.25,1.367
17268,10265033,2022,GBR,QAT,780419,204.843,74.755
17269,10265034,2022,GBR,QAT,780600,28.92,0.655
17270,10265507,2022,GBR,QAT,850710,213.708,15.36
17271,10265508,2022,GBR,QAT,850720,1208.012,174.444
17272,10266736,2022,GBR,ROU,381111,0.53,0.029
17273,10268202,2022,GBR,ROU,780199,0.354,0.048
17274,10268203,2022,GBR,ROU,780411,4.774,0.219
17275,10268204,2022,GBR,ROU,780419,32.249,3.121
17276,10268205,2022,GBR,ROU,780600,8.247,0.502
17277,10268809,2022,GBR,ROU,850710,74.369,8.047
17278,10268810,2022,GBR,ROU,850720,928.471,233.129
17279,10269598,2022,GBR,RUS,282410,2.478,0.009
17280,10269599,2022,GBR,RUS,282490,23.777,
17281,10270529,2022,GBR,RUS,780419,87.24,10.54
17282,10270864,2022,GBR,RUS,850710,236.844,51.703
17283,10270865,2022,GBR,RUS,850720,88.914,11.731
17284,10271489,2022,GBR,RWA,850720,11.013,1.501
17285,10272711,2022,GBR,LCA,850710,38.458,9.84
17286,10272712,2022,GBR,LCA,850720,11.617,1.569
17287,10275333,2022,GBR,SAU,780199,999.414,384.42
17288,10275334,2022,GBR,SAU,780411,122.252,8.776
17289,10275335,2022,GBR,SAU,780419,113.313,39.521
17290,10275336,2022,GBR,SAU,780420,1.791,0.003
17291,10275869,2022,GBR,SAU,850710,196.573,16.174
17292,10275870,2022,GBR,SAU,850720,1570.005,304.791
17293,10276728,2022,GBR,SEN,381111,8.619,0.859
17294,10277233,2022,GBR,SEN,780600,0.738,0.015
17295,10277580,2022,GBR,SEN,850710,1.745,0.051
17296,10277581,2022,GBR,SEN,850720,77.413,6.784
17297,10278207,2022,GBR,SRB,282490,0.129,0.001
17298,10279467,2022,GBR,SRB,780600,0.315,0.005
17299,10279925,2022,GBR,SRB,850710,52.412,0.369
17300,10279926,2022,GBR,SRB,850720,1107.699,226.743
17301,10280118,2022,GBR,SRB,854911,8.442,7.05
17302,10280987,2022,GBR,SYC,850710,18.192,0.05
17303,10280988,2022,GBR,SYC,850720,1.436,0.002
17304,10281618,2022,GBR,SLE,850710,6.994,0.642
17305,10281619,2022,GBR,SLE,850720,36.445,7.375
17306,10282156,2022,GBR,IND,282490,0.033,0.001
17307,10282677,2022,GBR,IND,381111,106.055,1.5
17308,10283905,2022,GBR,IND,721020,210.6,101.893
17309,10284185,2022,GBR,IND,780110,127.037,37.0
17310,10284186,2022,GBR,IND,780191,2064.714,1384.405
17311,10284187,2022,GBR,IND,780199,266.751,184.397
17312,10284188,2022,GBR,IND,780200,30087.349,13163.865
17313,10284189,2022,GBR,IND,780411,12.549,0.624
17314,10284190,2022,GBR,IND,780419,43.37,1.421
17315,10284191,2022,GBR,IND,780420,4.574,1.159
17316,10284192,2022,GBR,IND,780600,18.493,0.448
17317,10284843,2022,GBR,IND,850710,2252.734,529.116
17318,10284844,2022,GBR,IND,850720,79.21,17.526
17319,10285066,2022,GBR,IND,854911,64.422,52.73
17320,10286136,2022,GBR,SGP,282410,15.406,0.237
17321,10286137,2022,GBR,SGP,282490,67.218,4.0
17322,10288053,2022,GBR,SGP,780110,10.97,0.13
17323,10288054,2022,GBR,SGP,780199,7.033,1.01
17324,10288055,2022,GBR,SGP,780200,139.954,25.01
17325,10288056,2022,GBR,SGP,780419,264.874,91.2
17326,10288057,2022,GBR,SGP,780600,3.225,0.09
17327,10288651,2022,GBR,SGP,850710,343.641,41.352
17328,10288652,2022,GBR,SGP,850720,1207.094,194.943
17329,10288885,2022,GBR,SGP,854911,6.163,
17330,10290056,2022,GBR,SVK,381111,0.417,0.035
17331,10291288,2022,GBR,SVK,780110,0.486,0.005
17332,10291289,2022,GBR,SVK,780191,58.967,23.42
17333,10291290,2022,GBR,SVK,780199,3734.106,1481.74
17334,10291291,2022,GBR,SVK,780419,381.316,127.062
17335,10291292,2022,GBR,SVK,780420,31.494,9.414
17336,10291293,2022,GBR,SVK,780600,3.383,0.134
17337,10291798,2022,GBR,SVK,850710,6.048,0.764
17338,10291799,2022,GBR,SVK,850720,167.111,24.237
17339,10293935,2022,GBR,VNM,780199,2.194,1.17
17340,10293936,2022,GBR,VNM,780600,87.724,
17341,10294378,2022,GBR,VNM,850710,25.129,3.999
17342,10294379,2022,GBR,VNM,850720,67.553,8.384
17343,10296814,2022,GBR,SVN,780110,442.548,214.537
17344,10296815,2022,GBR,SVN,780411,6.826,0.05
17345,10296816,2022,GBR,SVN,780419,538.495,196.898
17346,10296817,2022,GBR,SVN,780600,0.567,0.094
17347,10297284,2022,GBR,SVN,850710,52.278,8.76
17348,10297285,2022,GBR,SVN,850720,16.352,16.4
17349,10298645,2022,GBR,ZAF,282410,0.727,0.001
17350,10298646,2022,GBR,ZAF,282490,0.192,0.021
17351,10300658,2022,GBR,ZAF,780110,1.613,0.055
17352,10300659,2022,GBR,ZAF,780419,1370.386,386.417
17353,10300660,2022,GBR,ZAF,780600,18.754,0.448
17354,10301293,2022,GBR,ZAF,850710,340.536,52.789
17355,10301294,2022,GBR,ZAF,850720,763.349,237.217
17356,10302319,2022,GBR,ZWE,850720,13.576,0.778
17357,10303124,2022,GBR,ESP,260700,0.182,0.001
17358,10303209,2022,GBR,ESP,282410,5.589,0.944
17359,10303771,2022,GBR,ESP,381111,88.696,31.89
17360,10305523,2022,GBR,ESP,780110,21080.625,9231.41
17361,10305524,2022,GBR,ESP,780191,564.045,214.682
17362,10305525,2022,GBR,ESP,780199,971.419,144.602
17363,10305526,2022,GBR,ESP,780200,7610.701,5333.667
17364,10305527,2022,GBR,ESP,780411,3.674,0.095
17365,10305528,2022,GBR,ESP,780419,290.514,50.939
17366,10305529,2022,GBR,ESP,780420,1.962,0.036
17367,10305530,2022,GBR,ESP,780600,15.283,5.79
17368,10306219,2022,GBR,ESP,850710,1641.4,270.68
17369,10306220,2022,GBR,ESP,850720,6176.308,1335.194
17370,10306453,2022,GBR,ESP,854911,7981.592,11884.086
17371,10307410,2022,GBR,SDN,850720,85.664,24.195
17372,10308410,2022,GBR,SWE,282490,1.664,0.036
17373,10310613,2022,GBR,SWE,780110,15.271,4.384
17374,10310614,2022,GBR,SWE,780199,19699.337,7327.751
17375,10310615,2022,GBR,SWE,780419,9.681,1.181
17376,10310616,2022,GBR,SWE,780420,0.089,0.034
17377,10310617,2022,GBR,SWE,780600,196.914,11.365
17378,10311278,2022,GBR,SWE,850710,2647.825,354.32
17379,10311279,2022,GBR,SWE,850720,3730.247,710.384
17380,10311512,2022,GBR,SWE,854911,0.172,0.2
17381,10312661,2022,GBR,CHE,282410,0.298,0.012
17382,10313223,2022,GBR,CHE,381111,0.593,0.067
17383,10314877,2022,GBR,CHE,780110,135.198,53.535
17384,10314878,2022,GBR,CHE,780191,575.028,227.4
17385,10314879,2022,GBR,CHE,780199,56.266,24.26
17386,10314880,2022,GBR,CHE,780200,2659.395,918.405
17387,10314881,2022,GBR,CHE,780419,50.499,9.649
17388,10314882,2022,GBR,CHE,780420,1.277,0.013
17389,10314883,2022,GBR,CHE,780600,54.555,8.541
17390,10315525,2022,GBR,CHE,850710,353.576,10.072
17391,10315526,2022,GBR,CHE,850720,4129.087,1033.656
17392,10318596,2022,GBR,THA,780200,2228.162,2510.158
17393,10318597,2022,GBR,THA,780419,56.951,6.925
17394,10318598,2022,GBR,THA,780600,3.82,0.036
17395,10319159,2022,GBR,THA,850710,82.627,6.887
17396,10319160,2022,GBR,THA,850720,95.319,1.032
17397,10319386,2022,GBR,THA,854911,0.017,0.001
17398,10320018,2022,GBR,TGO,850710,9.614,0.288
17399,10320971,2022,GBR,TTO,850710,16.962,2.535
17400,10320972,2022,GBR,TTO,850720,36.089,0.755
17401,10321881,2022,GBR,ARE,260700,6.879,1.109
17402,10321936,2022,GBR,ARE,282490,0.506,0.1
17403,10322425,2022,GBR,ARE,381111,5.176,0.926
17404,10324036,2022,GBR,ARE,780110,1168.553,490.98
17405,10324037,2022,GBR,ARE,780199,5029.606,2080.643
17406,10324038,2022,GBR,ARE,780200,148.352,207.36
17407,10324039,2022,GBR,ARE,780411,28.643,0.53
17408,10324040,2022,GBR,ARE,780419,349.23,120.02
17409,10324041,2022,GBR,ARE,780600,1.017,0.12
17410,10324693,2022,GBR,ARE,850710,1157.336,249.961
17411,10324694,2022,GBR,ARE,850720,2357.971,404.162
17412,10324929,2022,GBR,ARE,854911,3.637,0.135
17413,10326206,2022,GBR,TUN,850710,4.011,0.613
17414,10326207,2022,GBR,TUN,850720,22.574,5.312
17415,10329007,2022,GBR,TUR,780110,948.094,401.92
17416,10329008,2022,GBR,TUR,780191,145.348,171.714
17417,10329009,2022,GBR,TUR,780199,104.833,35.8
17418,10329010,2022,GBR,TUR,780200,506.385,187.82
17419,10329011,2022,GBR,TUR,780411,13.385,3.944
17420,10329012,2022,GBR,TUR,780419,395.04,43.193
17421,10329013,2022,GBR,TUR,780600,176.874,2.765
17422,10329631,2022,GBR,TUR,850710,19.196,5.988
17423,10329632,2022,GBR,TUR,850720,1008.376,782.367
17424,10329857,2022,GBR,TUR,854911,46.838,
17425,10331275,2022,GBR,UGA,850720,73.855,12.73
17426,10332265,2022,GBR,UKR,780419,6.492,0.766
17427,10332533,2022,GBR,UKR,850710,80.701,17.922
17428,10332534,2022,GBR,UKR,850720,1348.125,333.339
17429,10333744,2022,GBR,MKD,780419,4130.779,1376.783
17430,10333745,2022,GBR,MKD,780600,0.369,0.001
17431,10334021,2022,GBR,MKD,850710,1.892,0.12
17432,10334022,2022,GBR,MKD,850720,118.626,28.569
17433,10334880,2022,GBR,EGY,381111,18.763,
17434,10335729,2022,GBR,EGY,780110,515.784,246.759
17435,10335730,2022,GBR,EGY,780199,18443.968,6907.117
17436,10336215,2022,GBR,EGY,850710,44.664,6.472
17437,10336216,2022,GBR,EGY,850720,2679.961,696.505
17438,10338338,2022,GBR,TZA,850710,2.184,0.335
17439,10338339,2022,GBR,TZA,850720,20.977,2.659
17440,10339507,2022,GBR,USA,282410,255.678,35.4
17441,10340102,2022,GBR,USA,381111,13590.217,10510.5
17442,10341945,2022,GBR,USA,780110,6147.448,2796.18
17443,10341946,2022,GBR,USA,780191,768.848,598.742
17444,10341947,2022,GBR,USA,780199,20750.041,7776.685
17445,10341948,2022,GBR,USA,780200,44.637,18.665
17446,10341949,2022,GBR,USA,780411,29.898,32.534
17447,10341950,2022,GBR,USA,780419,563.574,129.326
17448,10341951,2022,GBR,USA,780420,146.308,11.197
17449,10341952,2022,GBR,USA,780600,2740.02,387.716
17450,10342685,2022,GBR,USA,850710,266.783,75.7
17451,10342686,2022,GBR,USA,850720,35680.067,7474.469
17452,10342922,2022,GBR,USA,854911,22.987,6.8
17453,10344891,2022,GBR,URY,780419,84.47,12.225
17454,10344892,2022,GBR,URY,780600,0.101,0.001
17455,10345160,2022,GBR,URY,850710,11.558,2.387
17456,10345161,2022,GBR,URY,850720,11.991,3.019
17457,10345716,2022,GBR,UZB,780419,358.791,38.34
17458,10345845,2022,GBR,UZB,850710,2.332,0.216
17459,10346238,2022,GBR,WSM,854911,70.589,72.98
17460,10347563,2022,GBR,ZMB,850710,3.757,0.11
17461,10347564,2022,GBR,ZMB,850720,0.192,0.002
17462,10350013,2022,TZA,BDI,850720,0.184,0.024
17463,10350568,2022,TZA,CHN,260700,63.665,104.653
17464,10350740,2022,TZA,CHN,780199,110.08,51.2
17465,10350773,2022,TZA,CHN,850710,52.341,26.558
17466,10351236,2022,TZA,COM,850720,0.525,0.045
17467,10352030,2022,TZA,COD,780110,491.896,200.0
17468,10352031,2022,TZA,COD,780600,0.112,0.57
17469,10353570,2022,TZA,FRA,780110,222.0,100.0
17470,10353657,2022,TZA,FRA,850710,52.856,26.142
17471,10354510,2022,TZA,HKG,780199,375.876,165.0
